offering_id	avg_rating	hotel_class	locality	name	region_id
1872507	5.0	4.0	New York City	Thompson Hotel	60763
1961981	5.0	2.0	El Paso	Candlewood Suites El Paso North	60768
2712053	5.0	3.0	Houston	Staybridge Suites Houston Iah - Beltway 8	56003
3191802	5.0	3.0	Houston	Residence Inn Houston I-10 West	56003
3393901	5.0	3.0	Houston	Hilton Garden Inn Houston NW America Plaza	56003
1175274	4.86013986013986	5.0	San Francisco	Fairmont Heritage Place, Ghirardelli Square	60713
2196840	4.822222222222222	3.5	Baltimore	Inn at The Black Olive	60811
781627	4.805045871559633	5.0	San Diego	The Grand Del Mar	60750
1516481	4.804794520547945	5.0	Chicago	Waldorf Astoria Chicago	35805
2322597	4.777070063694268	5.0	Baltimore	Four Seasons Baltimore	60811
2627745	4.757575757575758	4.0	Phoenix	Hotel Palomar Phoenix - a Kimpton Hotel	31310
268155	4.75	3.0	San Diego	Residence Inn San Diego Scripps Poway Parkway	60750
559491	4.75	2.5	Houston	Holiday Inn Express Houston East	56003
1218737	4.75	2.5	Houston	La Quinta Inn & Suites Houston - Normandy	56003
1929352	4.744186046511628	3.0	San Antonio	Drury Plaza Hotel San Antonio North	60956
1465151	4.742857142857143	3.0	Fort Worth	Staybridge Suites West Fort Worth	55857
1152288	4.742671009771987	5.0	Seattle	Four Seasons Hotel Seattle	60878
80983	4.730263157894737	4.0	San Francisco	Hotel Drisco	60713
113317	4.727551020408163	4.0	New York City	Casablanca Hotel Times Square	60763
1572980	4.725409836065574	4.0	New York City	Crosby Street Hotel	60763
258705	4.725113122171946	4.0	Boston	Hotel Commonwealth	60745
674283	4.716369529983792	5.0	Chicago	Trump International Hotel & Tower Chicago	35805
1235363	4.714285714285714	2.5	Jacksonville	BEST WESTERN PLUS Cecil Field Inn & Suites	60805
1199588	4.711323763955343	3.5	Seattle	Cedarbrook Lodge	60878
73445	4.704081632653061	3.0	Houston	BEST WESTERN PLUS Westchase Mini-Suites	56003
100507	4.703703703703703	4.0	Seattle	Inn at the Market	60878
73943	4.6929637526652455	5.0	Phoenix	Royal Palms Resort and Spa	31310
1859056	4.6927536231884055	3.5	Denver	Embassy Suites Denver - Downtown / Convention Center	33388
1566945	4.683179723502304	4.0	Chicago	Palomar Chicago, a Kimpton Hotel	35805
1762662	4.682926829268292	2.5	Austin	La Quinta Inn & Suites Austin/Cedar Park/Lakeline	30196
225105	4.682758620689655	5.0	Chicago	The Peninsula Chicago	35805
3186945	4.681818181818182	3.0	Philadelphia	Homewood Suites University City	60795
224221	4.680867544539117	4.0	New York City	Library Hotel	60763
2351689	4.68	2.5	El Paso	Comfort Inn & Suites I-10 Airport	60768
1503474	4.6790378006872855	3.5	New York City	Distrikt Hotel	60763
1239568	4.666666666666667	2.0	Indianapolis	Candlewood Suites Indianapolis Northwest	37209
1409115	4.666666666666667	3.0	Charlotte	Drury Inn & Suites Charlotte Northlake	49022
1863251	4.666666666666667	3.0	Houston	Holiday Inn Houston West-Westway Park	56003
2309623	4.666666666666667	2.5	Denver	Hampton Inn & Suites Denver/Airport-Gateway Park	33388
3236579	4.666666666666667	3.5	Houston	Crowne Plaza Houston Galleria Area	56003
3506933	4.666666666666667	2.5	New York City	Howard Johnson Manhattan Soho	60763
1845691	4.664	5.0	Denver	Four Seasons Hotel Denver	33388
1573321	4.663865546218488	3.0	Houston	SpringHill Suites Houston Intercontinental Airport	56003
2015227	4.66060606060606	4.0	Phoenix	Westin Phoenix Downtown	31310
878115	4.657657657657658	2.5	Columbus	Hampton Inn & Suites Columbus Polaris	50226
2533205	4.6571428571428575	3.0	Fort Worth	Hilton Garden Inn Fort Worth Medical Center	55857
99762	4.654260528893242	4.0	New York City	Hotel Giraffe	60763
122703	4.652291105121294	4.0	Dallas	Grand Hyatt DFW	55711
1028569	4.651685393258427	4.5	New York City	Greenwich Hotel	60763
93340	4.651358950328023	4.0	New York City	Hotel Elysee	60763
3369752	4.65	2.5	Denver	SpringHill Suites Denver Downtown	33388
1888977	4.648111332007952	4.0	New York City	The Pearl Hotel	60763
1776857	4.647642679900744	5.0	New York City	The Setai Fifth Avenue, a Capella managed Hotel	60763
109335	4.647058823529412	3.0	Dallas	Hawthorn Suites by Wyndham Dallas Park Central	55711
112052	4.647058823529412	5.0	New York City	The Mark	60763
1673679	4.6455696202531644	3.0	San Antonio	Hyatt Place San Antonio-North/Stone Oak	60956
1485961	4.64207650273224	4.0	New York City	Andaz Wall Street	60763
1149434	4.640718562874252	3.0	Denver	Homewood Suites Denver International Airport	33388
224948	4.6405797101449275	4.5	San Francisco	Omni San Francisco Hotel	60713
1746459	4.640569395017794	3.5	New York City	The Nolitan Hotel	60763
613399	4.640070921985815	4.5	Seattle	Hotel 1000	60878
1236866	4.64	2.5	Indianapolis	Hampton Inn Indianapolis Northwest - Park 100	37209
3226761	4.6375	4.0	Philadelphia	Hotel Monaco Philadelphia	60795
1415082	4.6371681415929205	3.5	Columbus	Embassy Suites Columbus - Airport	50226
1866401	4.636363636363637	3.0	Houston	Holiday Inn Hotel-Houston Westchase	56003
2554348	4.636363636363637	3.0	San Antonio	Holiday Inn Hotel & Suites San Antonio Northwest	60956
2008152	4.634615384615385	4.0	Austin	Travaasa Austin	30196
93585	4.633802816901408	5.0	New York City	Lowell Hotel	60763
1762915	4.633333333333334	4.0	Indianapolis	JW Marriott Indianapolis	37209
246937	4.631578947368421	4.0	Columbus	The Blackwell	50226
775880	4.62962962962963	4.5	Memphis	River Inn of Harbor Town	55197
93559	4.626168224299065	4.5	New York City	The Sherry-Netherland Hotel	60763
1566913	4.625	3.0	San Antonio	Staybridge Suites San Antonio Sea World	60956
1862847	4.625	3.5	Houston	Embassy Suites Houston Downtown	56003
89575	4.623949579831932	5.0	Boston	Boston Harbor Hotel	60745
1456416	4.623271889400922	5.0	New York City	Trump SoHo New York	60763
619615	4.622489959839357	3.0	Chicago	Hampton Majestic Chicago Theatre District	35805
73923	4.622222222222222	3.0	Phoenix	Drury Inn & Suites Phoenix Airport	31310
1566763	4.620689655172414	2.5	Jacksonville	Fairfield Inn & Suites Jacksonville West/Chaffee Point	60805
91527	4.619047619047619	3.0	Indianapolis	Residence Inn Indianapolis Fishers	37209
94337	4.617250673854447	4.5	Boston	XV Beacon	60745
114134	4.614413075780089	4.0	Boston	The Lenox Hotel	60745
224224	4.61436170212766	5.0	New York City	The Ritz-Carlton New York, Central Park	60763
1008647	4.613636363636363	2.5	Indianapolis	Comfort Suites Indianapolis	37209
1588429	4.613636363636363	2.5	Columbus	Comfort Suites East Broad at 270	50226
1804801	4.608695652173913	3.0	Columbus	Hyatt Place Columbus/OSU	50226
2145772	4.608695652173913	3.0	El Paso	Staybridge Suites El Paso Airport Area	60768
878358	4.607476635514018	5.0	Denver	The Ritz-Carlton, Denver	33388
656430	4.603406326034063	3.0	San Diego	Homewood Suites San Diego Airport - Liberty Station	60750
111507	4.6	5.0	Chicago	The Ritz-Carlton Chicago (A Four Seasons Hotel)	35805
224832	4.6	2.5	Indianapolis	Wingate by Wyndham Indianapolis Northwest	37209
518371	4.6	3.0	Houston	Hilton Garden Inn Houston Westbelt	56003
1214730	4.6	3.5	Jacksonville	Hotel Indigo Jacksonville Deerwood Park	60805
1237172	4.6	2.0	Houston	Candlewood Suites Houston NW - Willowbrook	56003
1485459	4.6	3.0	Phoenix	Homewood Suites Phoenix Airport South	31310
1724007	4.6	2.0	Houston	Candlewood Suites I-10 East	56003
1846923	4.6	2.0	Houston	Sleep Inn & Suites I-45 / Airtex	56003
2622936	4.6	3.5	New York City	Wyndham Garden Chinatown	60763
1723585	4.59904912836767	3.0	Seattle	The Maxwell Hotel Seattle	60878
242702	4.598484848484849	3.5	Detroit	Inn on Ferry Street	42139
87654	4.595588235294118	4.0	Chicago	The Talbott Hotel	35805
1205162	4.595238095238095	3.0	Houston	Element by Westin Houston Vintage Park	56003
87632	4.594752186588921	5.0	Chicago	Park Hyatt Chicago	35805
84118	4.593103448275862	5.0	Washington DC	The Jefferson, Washington DC	28970
1852898	4.592592592592593	2.0	Fort Worth	Comfort Inn	55857
223214	4.589743589743589	3.0	Charlotte	Residence Inn Charlotte Uptown	49022
1231084	4.588235294117647	3.0	Jacksonville	Hyatt Place Jacksonville Airport	60805
111492	4.58679706601467	4.0	Chicago	Hotel Monaco Chicago - a Kimpton Hotel	35805
114591	4.5855614973262036	5.0	Chicago	Four Seasons Hotel Chicago	35805
100549	4.584415584415584	2.5	Charlotte	Hampton Inn Charlotte - South Park	49022
614244	4.583606557377049	4.0	Seattle	Pan Pacific Seattle	60878
1474319	4.583333333333333	3.0	Memphis	Holiday Inn Hotel & Suites Memphis-Wolfchase Galleria	55197
574448	4.581818181818182	4.0	San Diego	Britt Scripps Inn	60750
81409	4.581722319859402	3.5	San Francisco	The Inn at Union Square	60713
217498	4.581146744412051	4.5	Chicago	Conrad Chicago	35805
578190	4.579166666666667	3.0	Denver	Residence Inn Denver City Center	33388
89585	4.578947368421052	5.0	Boston	Four Seasons Hotel Boston	60745
112273	4.574931880108992	3.5	San Diego	Pacific Terrace Hotel	60750
530585	4.574742268041237	2.5	Denver	Country Inn & Suites By Carlson, Denver International Airport	33388
816772	4.574712643678161	3.0	Jacksonville	Staybridge Suites Jacksonville	60805
84117	4.573943661971831	5.0	Washington DC	The Hay-Adams	28970
236299	4.573076923076923	4.5	Chicago	Sofitel Chicago Water Tower	35805
781648	4.571428571428571	3.0	Jacksonville	Courtyard by Marriott Jacksonville Flagler Center	60805
1236706	4.571428571428571	2.0	Houston	Super 8 Houston Hobby Airport South	56003
120058	4.570032573289902	4.5	Denver	Hotel Teatro	33388
84090	4.563492063492063	5.0	Washington DC	Park Hyatt Washington	28970
93566	4.5612472160356345	5.0	New York City	The Surrey	60763
576787	4.561151079136691	4.5	Indianapolis	Conrad Indianapolis	37209
109468	4.5588235294117645	2.5	Dallas	Baymont Inn & Suites Dallas Love Field	55711
76049	4.557142857142857	5.0	Los Angeles	Four Seasons Hotel Los Angeles at Beverly Hills	32655
109404	4.553571428571429	2.0	Dallas	Candlewood Suites - Dallas Market Center	55711
1206274	4.552631578947368	3.0	Indianapolis	Drury Inn & Suites Indianapolis Northeast	37209
1510002	4.551912568306011	4.0	Philadelphia	Hotel Palomar Philadelphia - a Kimpton Hotel	60795
2042562	4.549689440993789	4.0	Chicago	Radisson Blu Aqua Hotel	35805
80112	4.54916067146283	4.0	New York City	San Carlos Hotel	60763
111490	4.5482041587901705	4.0	Chicago	Hotel Burnham - a Kimpton Hotel	35805
1465226	4.545454545454546	2.5	El Paso	Holiday Inn Express Hotel & Suites El Paso	60768
1023853	4.544827586206897	2.5	Austin	Super 8 - 183 Airport	30196
1164933	4.543478260869565	2.5	Baltimore	Fairfield Inn & Suites Baltimore White Marsh	60811
235513	4.542801556420233	4.5	Washington DC	Sofitel Washington DC	28970
1027494	4.541463414634146	3.0	San Diego	Courtyard by Marriott San Diego Airport/Liberty Station	60750
224953	4.541333333333333	5.0	San Francisco	Four Seasons Hotel San Francisco	60713
98726	4.540404040404041	5.0	Dallas	Rosewood Mansion on Turtle Creek	55711
678597	4.5396825396825395	3.0	San Diego	Hilton Garden Inn San Diego Del Mar	60750
674288	4.539130434782609	3.0	Chicago	Residence Inn Chicago Downtown / River North	35805
3263489	4.538461538461538	2.0	Austin	Sleep Inn & Suites	30196
1159285	4.538071065989848	3.5	Boston	The Inn At St Botolph	60745
1641016	4.5371024734982335	5.0	New York City	The Chatwal	60763
1762573	4.535655058043118	4.0	New York City	Andaz 5th Avenue	60763
1201061	4.53125	3.0	Phoenix	Homewood Suites Phoenix North - Happy Valley	31310
81126	4.530864197530864	5.0	San Francisco	Mandarin Oriental, San Francisco	60713
1863291	4.530487804878049	3.0	Charlotte	HYATT house Charlotte Center City	49022
208454	4.52875175315568	4.5	New York City	Sofitel New York	60763
656530	4.528301886792453	2.5	Jacksonville	Hampton Inn Jacksonville-I-295 East/Baymeadows	60805
1737951	4.526717557251908	3.0	Denver	HYATT house Denver Airport	33388
1136705	4.525316455696203	5.0	Boston	Mandarin Oriental, Boston	60745
1510383	4.524475524475524	5.0	Charlotte	The Ritz-Carlton, Charlotte	49022
602600	4.52411575562701	4.0	Dallas	Hotel Palomar Dallas - a Kimpton Hotel	55711
1382903	4.523809523809524	3.0	Fort Worth	Courtyard Fort Worth West at Cityview	55857
1438859	4.523809523809524	3.0	San Antonio	Courtyard San Antonio SeaWorld/Westover Hills	60956
120177	4.5227272727272725	3.0	Jacksonville	Country Inn & Suites By Carlson, Jacksonville	60805
1456709	4.521739130434782	3.0	Indianapolis	Hilton Garden Inn Indianapolis South/Greenwood	37209
93623	4.521452145214521	5.0	New York City	Trump International Hotel and Tower	60763
1675976	4.519402985074627	4.0	Austin	The Westin Austin at The Domain	30196
90959	4.518661518661519	3.0	Chicago	Homewood Suites by Hilton Chicago Downtown	35805
1158679	4.518518518518518	3.0	Phoenix	Residence Inn Phoenix Desert View at Mayo Clinic	31310
2151543	4.518518518518518	3.0	San Antonio	Springhill Suites by Marriott San Antonio Downtown / Alamo Plaza	60956
100569	4.5177304964539005	4.0	Seattle	The Sorrento Hotel	60878
625154	4.51685393258427	2.5	Baltimore	Hampton Inn Baltimore-Downtown-Convention Center	60811
653217	4.516129032258065	2.5	Jacksonville	Fairfield Inn & Suites Jacksonville Butler Boulevard	60805
224783	4.515789473684211	4.0	Seattle	Grand Hyatt Seattle	60878
225578	4.513888888888889	2.5	Phoenix	Hampton Inn Phoenix/Anthem	31310
111751	4.513513513513513	5.0	Los Angeles	Hotel Bel-Air	32655
308759	4.5133689839572195	4.5	Denver	JW Marriott Denver Cherry Creek	33388
1140713	4.512605042016807	2.5	San Antonio	Comfort Suites Alamo/Riverwalk	60956
578694	4.510869565217392	2.5	Houston	Days Inn and Suites Houston Hobby Airport	56003
1592809	4.510204081632653	3.0	Indianapolis	Courtyard Indianapolis Downtown	37209
625299	4.509237875288684	3.0	San Antonio	Drury Plaza Hotel Riverwalk	60956
288617	4.508849557522124	4.5	San Antonio	Mokara Hotel and Spa	60956
1456560	4.5064027939464495	4.0	New York City	Eventi - a Kimpton Hotel	60763
1438752	4.506024096385542	3.5	Houston	Embassy Suites Houston - Energy Corridor	56003
1236686	4.504	2.5	Charlotte	Hampton Inn and Suites Charlotte Airport	49022
84131	4.5026833631484795	4.5	Washington DC	Willard InterContinental Washington	28970
93338	4.501757469244288	3.0	New York City	Hotel Beacon	60763
543517	4.5017543859649125	3.0	San Diego	Homewood Suites by Hilton San Diego/Del Mar	60750
84093	4.5013192612137205	4.0	Washington DC	Palomar Washington DC, a Kimpton Hotel	28970
100559	4.5	2.0	Charlotte	Extended Stay America - Charlotte - Tyvola Rd. - Executive Park	49022
107957	4.5	2.0	Houston	TownePlace Suites Central/Northwest Freeway	56003
121999	4.5	5.0	New York City	AKA Sutton Place	60763
223735	4.5	3.0	Columbus	Residence Inn Columbus Easton	50226
225118	4.5	2.5	Fort Worth	Fairfield Inn & Suites Fort Worth I-30 West Near NAS JRB	55857
226730	4.5	4.0	Philadelphia	Rittenhouse 1715, A Boutique Hotel	60795
247103	4.5	2.0	Austin	Extended Stay America - Austin - Southwest	30196
1200121	4.5	2.5	Phoenix	Hampton Inn & Suites Phoenix North / Happy Valley	31310
1526953	4.5	2.5	Fort Worth	La Quinta Inn & Suites Ft. Worth - Forest Hill, TX	55857
1627951	4.5	2.0	Houston	Travelodge Houston	56003
2039194	4.5	2.0	San Antonio	Pinn Road Inn & Suites	60956
2049085	4.5	2.5	Fort Worth	Comfort Suites at Lake Worth	55857
2280220	4.5	3.0	Dallas	La Quinta Inn & Suites Dallas Love Field	55711
2554988	4.5	2.5	Denver	TownePlace Suites Denver Airport at Gateway Park	33388
112412	4.499029126213593	4.0	Seattle	Alexis Hotel - a Kimpton Hotel	60878
1465162	4.498954703832752	3.5	New York City	Staybridge Suites Times Square - New York City	60763
105238	4.4958677685950414	3.0	Memphis	Staybridge Suites Memphis - Poplar Ave East	55197
1201207	4.493827160493828	2.5	Jacksonville	Hampton Inn & Suites Jacksonville - Bartram Park	60805
108980	4.493243243243243	2.5	Austin	Hampton Inn Austin - Arboretum Northwest	30196
93589	4.492616033755274	4.0	New York City	The Michelangelo Hotel	60763
93525	4.491319444444445	4.0	New York City	Sanctuary Hotel New York	60763
96735	4.489051094890511	5.0	Philadelphia	The Rittenhouse Hotel	60795
217844	4.4887406171809845	3.5	San Francisco	The Orchard Hotel	60713
1382102	4.487804878048781	3.0	Austin	Courtyard Austin North/Parmer Lane	30196
1605022	4.485148514851486	3.0	Phoenix	Drury Inn & Suites Happy Valley	31310
1845644	4.485074626865671	3.5	New York City	Courtyard New York Manhattan/Soho	60763
268533	4.483533716675379	4.0	San Francisco	Argonaut Hotel - a Kimpton Hotel	60713
81394	4.481777777777777	3.5	San Francisco	The Donatello Hotel	60713
557377	4.4801762114537445	2.5	Austin	Super 8 Austin Airport, South	30196
81456	4.48	3.0	San Francisco	Steinhart	60713
109150	4.478260869565218	2.5	Fort Worth	Holiday Inn Express Hotel & Suites Fort Worth (I-20)	55857
244513	4.4772727272727275	3.0	San Diego	Staybridge Suites San Diego Rancho Bernardo Area	60750
84502	4.474609375	3.0	Los Angeles	Magic Castle Hotel	32655
100542	4.474548440065681	3.5	Seattle	Mayflower Park	60878
93614	4.472312703583062	5.0	New York City	The St. Regis New York	60763
224214	4.471337579617835	4.0	New York City	The Bryant Park Hotel	60763
114942	4.471175166297117	4.0	Dallas	Adolphus Hotel	55711
112373	4.470744680851064	3.5	San Francisco	White Swan Inn, a Joie de Vivre Hotel	60713
1503358	4.470588235294118	2.5	Jacksonville	Hampton Inn & Suites Beach Boulevard/Mayo Clinic Area	60805
1027025	4.47008547008547	3.0	Fort Worth	Holiday Inn Dallas DFW Airport - South	55857
269651	4.469483568075117	3.0	San Antonio	Riverwalk Vista	60956
94344	4.469230769230769	3.5	Boston	Marriott's Custom House	60745
281828	4.468613138686131	5.0	Seattle	The Fairmont Olympic Seattle	60878
2192761	4.468013468013468	4.5	Dallas	Omni Dallas Hotel	55711
1657449	4.467889908256881	3.0	Phoenix	Holiday Inn Hotel & Suites Phoenix Airport	31310
1858565	4.46583850931677	4.0	Los Angeles	The Redbury	32655
93396	4.46578631452581	4.0	New York City	The Iroquois	60763
659532	4.465608465608466	5.0	Dallas	Ritz-Carlton Dallas	55711
1201116	4.465317919075145	4.5	Boston	Fairmont Battery Wharf	60745
223230	4.464285714285714	3.0	San Antonio	Staybridge Suites San Antonio Airport	60956
1200768	4.461538461538462	3.0	San Antonio	Country Inn & Suites By Carlson San Antonio Airport, TX	60956
93457	4.461055276381909	3.0	New York City	The Hampton Inn Times Square North	60763
80087	4.460732984293194	3.0	New York City	BEST WESTERN PLUS Hospitality House	60763
115644	4.4594222833562585	3.0	San Francisco	Chancellor Hotel on Union Square	60713
292142	4.458810692853246	4.0	New York City	Affinia Dumont	60763
1200603	4.458259325044405	4.0	Seattle	Hyatt At Olive 8	60878
249693	4.4581005586592175	2.0	Los Angeles	The Brentwood Inn	32655
609502	4.454545454545454	3.0	Houston	Staybridge Suites Houston-Willowbrook	56003
2151620	4.454545454545454	3.0	Fort Worth	Homewood Suites Fort Worth West at Cityview	55857
293203	4.45430463576159	3.5	Chicago	Amalfi Hotel Chicago	35805
220094	4.451612903225806	3.0	Houston	Sonesta ES Suites Houston	56003
472259	4.451612903225806	2.5	Jacksonville	Hampton Inn & Suites Jacksonville-Southside Blvd-Deerwood Pk	60805
1137002	4.451612903225806	2.5	Fort Worth	Hampton Inn & Suites Fort Worth Fossil Creek	55857
659250	4.45	2.5	Jacksonville	Comfort Suites Jacksonville I-295	60805
73757	4.4485981308411215	3.5	Phoenix	Renaissance Phoenix Downtown	31310
2340364	4.447761194029851	2.0	San Antonio	Microtel Inn & Suites by Wyndham San Antonio/Near SeaWorld/Lackland AFB	60956
223041	4.447080291970803	3.0	Los Angeles	Elan Hotel Los Angeles	32655
1751886	4.446808510638298	2.0	Austin	Microtel Inn & Suites by Wyndham Austin Airport	30196
84065	4.446327683615819	5.0	Washington DC	Four Seasons Washington D.C.	28970
99352	4.445071868583162	3.5	New York City	Hilton Garden Inn Times Square	60763
812523	4.444444444444445	2.5	Houston	La Quinta Inn & Suites Houston - Westchase	56003
1158926	4.444444444444445	3.0	Houston	Hilton Garden Inn Houston Energy Corridor	56003
3523356	4.444444444444445	2.5	Austin	Hampton Inn & Suites Austin @ The University/Capitol	30196
223103	4.444155844155844	2.5	Memphis	Hampton Inn & Suites Memphis - Beale Street	55197
1157336	4.443478260869565	3.5	Columbus	Hilton Columbus/Polaris	50226
2151296	4.4423076923076925	2.5	Columbus	Holiday Inn Express & Suites Columbus-Polaris Parkway	50226
321151	4.4418410041841	4.0	Boston	The Back Bay Hotel	60745
1856923	4.44	2.0	San Antonio	Knights Inn/La Hacienda Inn	60956
2085146	4.439024390243903	2.5	Denver	La Quinta Inn & Suites Denver Gateway Park	33388
1026992	4.434108527131783	3.0	Denver	Staybridge Suites Denver International Airport	33388
1218792	4.433789954337899	3.0	New York City	Hilton Garden Inn New York West 35th	60763
611291	4.432098765432099	2.5	San Antonio	Hampton Inn & Suites San Antonio-Airport	60956
574449	4.431034482758621	5.0	San Francisco	St. Regis Hotel, San Francisco	60713
252350	4.430939226519337	3.0	Seattle	Watertown Hotel Seattle	60878
112229	4.430769230769231	3.5	San Antonio	Hotel Havana	60956
310409	4.430278884462151	3.0	Memphis	Residence Inn Memphis Downtown	55197
126260	4.429890363531448	4.5	New York City	The New York Palace Hotel	60763
234752	4.429274292742927	4.0	Boston	Nine Zero Hotel - a Kimpton Hotel	60745
777199	4.42910447761194	4.0	Fort Worth	Omni Fort Worth Hotel	55857
109173	4.428571428571429	2.5	Fort Worth	Fairfield Inn & Suites Fort Worth University Drive	55857
239853	4.428571428571429	3.5	Houston	BEST WESTERN PLUS Downtown Inn & Suites Houston	56003
1379306	4.428571428571429	4.0	New York City	Hilton Club New York	60763
1674220	4.428571428571429	2.5	San Antonio	Comfort Suites San Antonio NW Near Six Flags	60956
578305	4.4282407407407405	3.0	New York City	Residence Inn by Marriott Times Square New York	60763
223032	4.425925925925926	3.0	Washington DC	Avenue Suites Georgetown	28970
505788	4.425531914893617	3.0	Chicago	Comfort Suites	35805
1913413	4.425263157894737	4.0	New York City	The Jewel Facing Rockefeller Center	60763
100504	4.424825174825175	4.0	Seattle	Hotel Monaco Seattle - a Kimpton Hotel	60878
286542	4.423728813559322	4.0	Phoenix	Marriott's Canyon Villas	31310
1563899	4.422018348623853	5.0	Los Angeles	The Ritz-Carlton, Los Angeles	32655
90003	4.421176470588235	4.0	Detroit	The Westin Detroit Metropolitan Airport	42139
100407	4.421052631578948	3.0	Baltimore	Hilton Garden Inn Baltimore / White Marsh	60811
278081	4.420289855072464	3.0	Columbus	Courtyard Columbus Easton	50226
1200977	4.419642857142857	3.0	Columbus	Cambria Suites	50226
841981	4.419491525423729	4.0	Chicago	The Blackstone A Renaissance Hotel	35805
253068	4.417391304347826	5.0	Washington DC	The Ritz-Carlton, Georgetown	28970
224280	4.417004048582996	4.0	Philadelphia	Hilton Inn at Penn	60795
77804	4.416873449131514	4.0	Los Angeles	Omni Los Angeles at California Plaza	32655
1514287	4.416666666666667	3.0	El Paso	SpringHill Suites El Paso	60768
571835	4.415929203539823	4.0	San Diego	Tower23 Hotel	60750
113298	4.415902140672783	5.0	New York City	Four Seasons Hotel New York	60763
1237001	4.4148148148148145	3.5	San Diego	Hotel Indigo San Diego Gaslamp Quarter	60750
2253206	4.4147727272727275	4.0	New York City	TRYP Times Square South	60763
1479845	4.412371134020619	3.0	Indianapolis	SpringHill Suites Indianapolis Downtown	37209
618542	4.411660777385159	3.5	San Francisco	Orchard Garden Hotel	60713
217770	4.411428571428571	4.0	Washington DC	The Fairmont Washington DC	28970
1478311	4.407407407407407	3.0	Houston	Homewood Suites by Hilton Houston Northwest Cy-Fair	56003
81450	4.405797101449275	5.0	San Francisco	The Ritz-Carlton	60713
80735	4.405405405405405	3.0	San Diego	Country Inn & Suites By Carlson, San Diego North	60750
1015206	4.405228758169935	3.5	Houston	Crowne Plaza Suites Houston - Near Sugar Land	56003
120556	4.40483870967742	4.0	Washington DC	Hotel George, a Kimpton Hotel	28970
93624	4.404494382022472	5.0	New York City	The Towers of the Waldorf Astoria	60763
608241	4.404255319148936	2.5	San Antonio	Comfort Suites Near Seaworld	60956
286793	4.403785488958991	3.0	Chicago	Courtyard Chicago Downtown/Magnificent Mile	35805
1723698	4.403225806451613	2.5	San Antonio	TownePlace Suites San Antonio Downtown	60956
1966350	4.403225806451613	4.0	Houston	The Westin Houston Memorial City	56003
1440365	4.4	2.0	Houston	Sleep Inn & Suites	56003
647565	4.39766081871345	3.5	Fort Worth	Embassy Suites Fort Worth Downtown	55857
217616	4.396462018730489	4.0	New York City	The Muse Hotel New York	60763
81985	4.396358543417367	4.0	San Francisco	Hotel Monaco San Francisco - a Kimpton Hotel	60713
98727	4.395939086294416	4.0	Dallas	Warwick Melrose Hotel Dallas	55711
287392	4.395031055900621	4.0	San Diego	Omni San Diego Hotel	60750
100565	4.39412997903564	4.0	Seattle	Hotel Andra	60878
223833	4.393939393939394	2.5	Indianapolis	TownePlace Suites Indianapolis Keystone	37209
2154898	4.393103448275862	5.0	Los Angeles	Mr. C Beverly Hills	32655
1026192	4.391304347826087	2.5	Houston	Comfort Suites Hobby Airport Houston	56003
304277	4.390410958904109	2.0	Chicago	Carlton Inn Midway	35805
113329	4.389982110912343	4.0	New York City	Morgans Hotel	60763
222959	4.389078498293515	5.0	New York City	Ritz-Carlton Battery Park	60763
93534	4.387931034482759	4.0	New York City	Renaissance New York Hotel Times Square	60763
1646128	4.387755102040816	4.5	New York City	InterContinental New York Times Square	60763
120056	4.387470997679815	4.0	Denver	Hotel Monaco Denver - a Kimpton Hotel	33388
582252	4.387096774193548	3.0	Indianapolis	Homewood Suites by Hilton Indianapolis-Downtown	37209
208452	4.3861788617886175	5.0	New York City	Conrad New York	60763
223195	4.385365853658537	4.0	Charlotte	The Ballantyne Hotel and Lodge	49022
80668	4.384615384615385	5.0	San Diego	The US Grant	60750
1987298	4.384615384615385	3.0	Charlotte	Homewood Suites Charlotte/Ayrsley	49022
3225572	4.384615384615385	2.5	Boston	enVision Hotel Boston	60745
99281	4.384496124031008	4.0	New York City	The Lucerne Hotel	60763
677260	4.38421052631579	4.0	Seattle	The Arctic Club Seattle - a DoubleTree by Hilton Hotel	60878
1186070	4.383673469387755	4.0	New York City	The Strand Hotel	60763
113311	4.383458646616542	5.0	New York City	The Peninsula New York	60763
1513541	4.381074168797954	4.0	Boston	Ames - A Morgans Original	60745
1140049	4.38	3.0	Chicago	Holiday Inn Chicago - Midway Airport	35805
223680	4.379310344827586	2.5	Austin	Hampton Inn Austin - Airport	30196
819653	4.376344086021505	3.0	Columbus	Residence Inn Columbus Downtown	50226
99440	4.375	3.0	San Antonio	Hawthorn Suites by Wyndham San Antonio Northwest Medical Center	60956
108010	4.375	2.0	Houston	Comfort Inn East	56003
1688532	4.375	3.0	San Antonio	Holiday Inn San Antonio North-Hill Country	60956
1887026	4.375	3.0	San Jose	HYATT House San Jose/Silicon Valley	33020
100585	4.373983739837398	4.0	Seattle	Hotel Vintage Park - a Kimpton Hotel	60878
1189576	4.372549019607843	4.0	Austin	AT&T Executive Education and Conference Center	30196
1449313	4.371739130434783	4.0	Baltimore	Monaco Baltimore, a Kimpton Hotel	60811
1391989	4.371428571428571	3.0	Jacksonville	Courtyard by Marriott I-295/East Beltway	60805
601762	4.37117903930131	4.0	New York City	Blue Moon Hotel	60763
93352	4.3707342295760085	4.0	New York City	Doubletree Guest Suites Times Square	60763
